CBSA Code,Metro Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County,Lat,Lng
24060,,233,"Glenwood Springs, CO",Micropolitan Statistical Area,,"Edwards-Glenwood Springs, CO",Garfield County,Colorado,08,045,Central,39.6584775,-107.763621
24060,,233,"Glenwood Springs, CO",Micropolitan Statistical Area,,"Edwards-Glenwood Springs, CO",Pitkin County,Colorado,08,097,Outlying,39.159101,-106.8178377
24100,,104,"Gloversville, NY",Micropolitan Statistical Area,,"Albany-Schenectady, NY",Fulton County,New York,36,035,Central,43.1118737,-74.4994517
24140,,,"Goldsboro, NC",Metropolitan Statistical Area,,,Wayne County,North Carolina,37,191,Central,35.3565499,-77.973865
24220,,,"Grand Forks, ND-MN",Metropolitan Statistical Area,,,Polk County,Minnesota,27,119,Central,47.6635085,-96.4170534
24220,,,"Grand Forks, ND-MN",Metropolitan Statistical Area,,,Grand Forks County,North Dakota,38,035,Central,48.0037819,-97.3594525
24260,,,"Grand Island, NE",Metropolitan Statistical Area,,,Hall County,Nebraska,31,079,Central,40.8817333,-98.5721016
24260,,,"Grand Island, NE",Metropolitan Statistical Area,,,Hamilton County,Nebraska,31,081,Outlying,40.919722,-98.0465185
24260,,,"Grand Island, NE",Metropolitan Statistical Area,,,Howard County,Nebraska,31,093,Outlying,41.2020435,-98.5721016
24260,,,"Grand Island, NE",Metropolitan Statistical Area,,,Merrick County,Nebraska,31,121,Outlying,41.2031926,-98.0028892
24300,,,"Grand Junction, CO",Metropolitan Statistical Area,,,Mesa County,Colorado,08,077,Central,38.9585381,-108.6175626
24340,,266,"Grand Rapids-Wyoming, MI",Metropolitan Statistical Area,,"Grand Rapids-Wyoming-Muskegon, MI",Barry County,Michigan,26,015,Outlying,42.5354321,-85.354965
24340,,266,"Grand Rapids-Wyoming, MI",Metropolitan Statistical Area,,"Grand Rapids-Wyoming-Muskegon, MI",Kent County,Michigan,26,081,Central,43.0097027,-85.520024
24340,,266,"Grand Rapids-Wyoming, MI",Metropolitan Statistical Area,,"Grand Rapids-Wyoming-Muskegon, MI",Montcalm County,Michigan,26,117,Outlying,43.3057341,-85.1894045
24340,,266,"Grand Rapids-Wyoming, MI",Metropolitan Statistical Area,,"Grand Rapids-Wyoming-Muskegon, MI",Ottawa County,Michigan,26,139,Outlying,42.953023,-86.0937312
24380,,106,"Grants, NM",Micropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Cibola County,New Mexico,35,006,Central,35.0947557,-107.8583868
24420,,366,"Grants Pass, OR",Metropolitan Statistical Area,,"Medford-Grants Pass, OR",Josephine County,Oregon,41,033,Central,42.3447572,-123.4568737
24460,,,"Great Bend, KS",Micropolitan Statistical Area,,,Barton County,Kansas,20,009,Central,38.3613844,-98.7651482
24500,,,"Great Falls, MT",Metropolitan Statistical Area,,,Cascade County,Montana,30,013,Central,47.4688355,-111.5453228
24540,,216,"Greeley, CO",Metropolitan Statistical Area,,"Denver-Aurora, CO",Weld County,Colorado,08,123,Central,40.3920718,-104.7158226
24580,,267,"Green Bay, WI",Metropolitan Statistical Area,,"Green Bay-Shawano, WI",Brown County,Wisconsin,55,009,Central,44.4561674,-87.9334803
24580,,267,"Green Bay, WI",Metropolitan Statistical Area,,"Green Bay-Shawano, WI",Kewaunee County,Wisconsin,55,061,Outlying,44.5202599,-87.3810727
24580,,267,"Green Bay, WI",Metropolitan Statistical Area,,"Green Bay-Shawano, WI",Oconto County,Wisconsin,55,083,Outlying,44.8332991,-88.0118473
24620,,,"Greeneville, TN",Micropolitan Statistical Area,,,Greene County,Tennessee,47,059,Central,36.1347943,-82.820974
24640,,521,"Greenfield Town, MA",Micropolitan Statistical Area,,"Springfield-Greenfield Town, MA",Franklin County,Massachusetts,25,011,Central,42.530599,-72.6151169
24660,,268,"Greensboro-High Point, NC",Metropolitan Statistical Area,,"Greensboro--Winston-Salem--High Point, NC",Guilford County,North Carolina,37,081,Central,36.0899873,-79.8296743
24660,,268,"Greensboro-High Point, NC",Metropolitan Statistical Area,,"Greensboro--Winston-Salem--High Point, NC",Randolph County,North Carolina,37,151,Outlying,35.7449531,-79.8296743
24660,,268,"Greensboro-High Point, NC",Metropolitan Statistical Area,,"Greensboro--Winston-Salem--High Point, NC",Rockingham County,North Carolina,37,157,Outlying,36.4335041,-79.8296743
24700,,294,"Greensburg, IN",Micropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Decatur County,Indiana,18,031,Central,39.3176186,-85.520024
24740,,,"Greenville, MS",Micropolitan Statistical Area,,,Washington County,Mississippi,28,151,Central,33.3001466,-90.9438468
24780,,274,"Greenville, NC",Metropolitan Statistical Area,,"Greenville-Washington, NC",Pitt County,North Carolina,37,147,Central,35.5589221,-77.4242972
24820,,212,"Greenville, OH",Micropolitan Statistical Area,,"Dayton-Springfield-Sidney, OH",Darke County,Ohio,39,037,Central,40.1056572,-84.6897495
24860,,273,"Greenville-Anderson-Mauldin, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Anderson County,South Carolina,45,007,Outlying,34.5528328,-82.6483442
24860,,273,"Greenville-Anderson-Mauldin, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Greenville County,South Carolina,45,045,Central,34.9297484,-82.345189
24860,,273,"Greenville-Anderson-Mauldin, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Laurens County,South Carolina,45,059,Outlying,34.5203466,-82.12784
24860,,273,"Greenville-Anderson-Mauldin, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Pickens County,South Carolina,45,077,Central,34.9046217,-82.6483442
24900,,,"Greenwood, MS",Micropolitan Statistical Area,,,Carroll County,Mississippi,28,015,Outlying,33.5279848,-89.9253233
24900,,,"Greenwood, MS",Micropolitan Statistical Area,,,Leflore County,Mississippi,28,083,Central,33.5274427,-90.3748354
24940,,273,"Greenwood, SC",Micropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Abbeville County,South Carolina,45,001,Outlying,34.1891221,-82.4752757
24940,,273,"Greenwood, SC",Micropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Greenwood County,South Carolina,45,047,Central,34.1672949,-82.12784
24980,,,"Grenada, MS",Micropolitan Statistical Area,,,Grenada County,Mississippi,28,043,Central,33.7516314,-89.8130356
25020,,490,"Guayama, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Arroyo Municipio,Puerto Rico,72,015,Central,17.9658005,-66.0612756
25020,,490,"Guayama, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Guayama Municipio,Puerto Rico,72,057,Central,17.9841328,-66.1137767
25020,,490,"Guayama, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Patillas Municipio,Puerto Rico,72,109,Central,18.0063544,-66.0157194
25060,,,"Gulfport-Biloxi-Pascagoula, MS",Metropolitan Statistical Area,,,Hancock County,Mississippi,28,045,Central,30.3887582,-89.5120084
25060,,,"Gulfport-Biloxi-Pascagoula, MS",Metropolitan Statistical Area,,,Harrison County,Mississippi,28,047,Central,30.432087,-89.0179332
25060,,,"Gulfport-Biloxi-Pascagoula, MS",Metropolitan Statistical Area,,,Jackson County,Mississippi,28,059,Outlying,30.4278212,-88.556531
25100,,,"Guymon, OK",Micropolitan Statistical Area,,,Texas County,Oklahoma,40,139,Central,36.8301318,-101.4339148
25180,,548,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Washington County,Maryland,24,043,Central,39.641762,-77.719993
25180,,548,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Berkeley County,West Virginia,54,003,Central,39.4885604,-78.0651931
25200,,,"Hailey, ID",Micropolitan Statistical Area,,,Blaine County,Idaho,16,013,Central,43.4743428,-113.9664446
25200,,,"Hailey, ID",Micropolitan Statistical Area,,,Camas County,Idaho,16,025,Outlying,43.5093688,-114.8243665
25200,,,"Hailey, ID",Micropolitan Statistical Area,,,Lincoln County,Idaho,16,063,Outlying,43.0496418,-114.1694407
25220,,406,"Hammond, LA",Metropolitan Statistical Area,,"New Orleans-Metairie-Hammond, LA-MS",Tangipahoa Parish,Louisiana,22,105,Central,30.6194521,-90.3748354
25260,,546,"Hanford-Corcoran, CA",Metropolitan Statistical Area,,"Visalia-Porterville-Hanford, CA",Kings County,California,06,031,Central,36.0988489,-119.8815203
25300,,448,"Hannibal, MO",Micropolitan Statistical Area,,"Quincy-Hannibal, IL-MO",Marion County,Missouri,29,127,Central,39.8464028,-91.637215
25300,,448,"Hannibal, MO",Micropolitan Statistical Area,,"Quincy-Hannibal, IL-MO",Ralls County,Missouri,29,173,Outlying,39.5582351,-91.5983959
25420,,276,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,,"Harrisburg-York-Lebanon, PA",Cumberland County,Pennsylvania,42,041,Central,40.1299841,-77.2405153
25420,,276,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,,"Harrisburg-York-Lebanon, PA",Dauphin County,Pennsylvania,42,043,Central,40.2734277,-76.7336521
25420,,276,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,,"Harrisburg-York-Lebanon, PA",Perry County,Pennsylvania,42,099,Outlying,40.371376,-77.2405153
25460,,,"Harrison, AR",Micropolitan Statistical Area,,,Boone County,Arkansas,05,009,Central,36.3118662,-93.0175712
25460,,,"Harrison, AR",Micropolitan Statistical Area,,,Newton County,Arkansas,05,101,Outlying,35.9603994,-93.1779659
25500,,277,"Harrisonburg, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Waynesboro, VA",Rockingham County,Virginia,51,165,Central,38.5825919,-78.8835548
25500,,277,"Harrisonburg, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Waynesboro, VA",Harrisonburg city,Virginia,51,660,Central,38.4495688,-78.8689155
25540,,278,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,,"Hartford-West Hartford, CT",Hartford County,Connecticut,09,003,Central,41.7924343,-72.8042797
25540,,278,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,,"Hartford-West Hartford, CT",Middlesex County,Connecticut,09,007,Central,41.4698505,-72.4731529
25540,,278,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,,"Hartford-West Hartford, CT",Tolland County,Connecticut,09,013,Central,41.8418987,-72.3784679
25580,,,"Hastings, NE",Micropolitan Statistical Area,,,Adams County,Nebraska,31,001,Central,40.5596231,-98.5721016
25620,,,"Hattiesburg, MS",Metropolitan Statistical Area,,,Forrest County,Mississippi,28,035,Central,31.2148677,-89.2847251
25620,,,"Hattiesburg, MS",Metropolitan Statistical Area,,,Lamar County,Mississippi,28,073,Central,31.1699705,-89.4742177
25620,,,"Hattiesburg, MS",Metropolitan Statistical Area,,,Perry County,Mississippi,28,111,Outlying,31.1673115,-89.0179332
25700,,,"Hays, KS",Micropolitan Statistical Area,,,Ellis County,Kansas,20,051,Central,38.8683549,-99.2785583
25720,,482,"Heber, UT",Micropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Wasatch County,Utah,49,051,Central,40.3629418,-110.9983515
25740,,,"Helena, MT",Micropolitan Statistical Area,,,Jefferson County,Montana,30,043,Outlying,46.1450553,-112.0752952
25740,,,"Helena, MT",Micropolitan Statistical Area,,,Lewis and Clark County,Montana,30,049,Central,47.2963974,-112.4029787
25760,,,"Helena-West Helena, AR",Micropolitan Statistical Area,,,Phillips County,Arkansas,05,107,Central,34.4611206,-90.8675134
25780,,450,"Henderson, NC",Micropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Vance County,North Carolina,37,181,Central,36.3479057,-78.4297187
25820,,,"Hereford, TX",Micropolitan Statistical Area,,,Deaf Smith County,Texas,48,117,Central,35.0017354,-102.5298028
25840,,,"Hermiston-Pendleton, OR",Micropolitan Statistical Area,,,Morrow County,Oregon,41,049,Outlying,45.4514124,-119.6243921
25840,,,"Hermiston-Pendleton, OR",Micropolitan Statistical Area,,,Umatilla County,Oregon,41,059,Central,45.7750424,-118.7606453
25860,,280,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,,"Hickory-Lenoir, NC",Alexander County,North Carolina,37,003,Outlying,35.8974199,-81.2078164
25860,,280,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,,"Hickory-Lenoir, NC",Burke County,North Carolina,37,023,Central,35.7616931,-81.734942
25860,,280,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,,"Hickory-Lenoir, NC",Caldwell County,North Carolina,37,027,Central,35.9227448,-81.5596427
25860,,280,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,,"Hickory-Lenoir, NC",Catawba County,North Carolina,37,035,Central,35.6840748,-81.2518833
25880,,,"Hillsdale, MI",Micropolitan Statistical Area,,,Hillsdale County,Michigan,26,059,Central,41.8685961,-84.5222189
25900,,,"Hilo, HI",Micropolitan Statistical Area,,,Hawaii County,Hawaii,15,001,Central,19.5429151,-155.6658568
25940,,,"Hilton Head Island-Bluffton-Beaufort, SC",Metropolitan Statistical Area,,,Beaufort County,South Carolina,45,013,Central,32.2860396,-80.7214417
25940,,,"Hilton Head Island-Bluffton-Beaufort, SC",Metropolitan Statistical Area,,,Jasper County,South Carolina,45,053,Outlying,32.491436,-81.0754657
25980,,496,"Hinesville, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Liberty County,Georgia,13,179,Central,31.842969,-81.4718387
25980,,496,"Hinesville, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Long County,Georgia,13,183,Outlying,31.7755541,-81.8224362
26020,,,"Hobbs, NM",Micropolitan Statistical Area,,,Lea County,New Mexico,35,025,Central,32.8968816,-103.3587288
26090,,266,"Holland, MI",Micropolitan Statistical Area,,"Grand Rapids-Wyoming-Muskegon, MI",Allegan County,Michigan,26,005,Central,42.5938744,-85.9084434
26140,,,"Homosassa Springs, FL",Metropolitan Statistical Area,,,Citrus County,Florida,12,017,Central,28.8848842,-82.5185837
26220,,,"Hood River, OR",Micropolitan Statistical Area,,,Hood River County,Oregon,41,027,Central,45.5605475,-121.6378798
26300,,284,"Hot Springs, AR",Metropolitan Statistical Area,,"Hot Springs-Malvern, AR",Garland County,Arkansas,05,051,Central,34.5559285,-93.1779659
26340,,,"Houghton, MI",Micropolitan Statistical Area,,,Houghton County,Michigan,26,061,Central,47.1211215,-88.5694012
26340,,,"Houghton, MI",Micropolitan Statistical Area,,,Keweenaw County,Michigan,26,083,Outlying,47.3400149,-88.0490907
26380,,,"Houma-Thibodaux, LA",Metropolitan Statistical Area,,,Lafourche Parish,Louisiana,22,057,Central,29.6952295,-90.5257823
26380,,,"Houma-Thibodaux, LA",Metropolitan Statistical Area,,,Terrebonne Parish,Louisiana,22,109,Central,29.2299682,-90.7532809
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Austin County,Texas,48,015,Outlying,29.8711291,-96.2800864
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Brazoria County,Texas,48,039,Central,29.2131857,-95.4777811
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Chambers County,Texas,48,071,Central,29.7524956,-94.6863782
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Fort Bend County,Texas,48,157,Central,29.5692614,-95.8142885
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Galveston County,Texas,48,167,Central,29.3763499,-94.8520636
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Harris County,Texas,48,201,Central,29.7751825,-95.3102505
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Liberty County,Texas,48,291,Outlying,30.1633593,-94.8105955
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Montgomery County,Texas,48,339,Outlying,30.3213482,-95.4777811
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Waller County,Texas,48,473,Outlying,29.9751629,-96.0255738
26460,,104,"Hudson, NY",Micropolitan Statistical Area,,"Albany-Schenectady, NY",Columbia County,New York,36,021,Central,42.3678759,-73.5594128
26500,,,"Huntingdon, PA",Micropolitan Statistical Area,,,Huntingdon County,Pennsylvania,42,061,Central,40.4155273,-78.0195387
26540,,258,"Huntington, IN",Micropolitan Statistical Area,,"Fort Wayne-Huntington-Auburn, IN",Huntington County,Indiana,18,069,Central,40.7911217,-85.520024
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Boyd County,Kentucky,21,019,Central,38.3833265,-82.6915429
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Greenup County,Kentucky,21,089,Central,38.5665695,-82.9501558
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Lawrence County,Ohio,39,087,Central,38.6232686,-82.5185837
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Cabell County,West Virginia,54,011,Central,38.4391927,-82.2583297
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Lincoln County,West Virginia,54,043,Outlying,38.1761009,-82.0842901
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Putnam County,West Virginia,54,079,Central,38.4991939,-81.909826
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Wayne County,West Virginia,54,099,Central,38.1598501,-82.4752757
26620,,290,"Huntsville, AL",Metropolitan Statistical Area,,"Huntsville-Decatur-Albertville, AL",Limestone County,Alabama,01,083,Outlying,34.7800072,-86.9423801
26620,,290,"Huntsville, AL",Metropolitan Statistical Area,,"Huntsville-Decatur-Albertville, AL",Madison County,Alabama,01,089,Central,34.7239731,-86.4996546
26660,,288,"Huntsville, TX",Micropolitan Statistical Area,,"Houston-The Woodlands, TX",Trinity County,Texas,48,455,Outlying,31.0687648,-95.1432068
26660,,288,"Huntsville, TX",Micropolitan Statistical Area,,"Houston-The Woodlands, TX",Walker County,Texas,48,471,Central,30.6815394,-95.6457951
26700,,,"Huron, SD",Micropolitan Statistical Area,,,Beadle County,South Dakota,46,005,Central,44.4797351,-98.2212979
26740,,,"Hutchinson, KS",Micropolitan Statistical Area,,,Reno County,Kansas,20,155,Central,37.9569553,-98.0465185
26780,,378,"Hutchinson, MN",Micropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",McLeod County,Minnesota,27,085,Central,44.8440016,-94.315422
26820,,292,"Idaho Falls, ID",Metropolitan Statistical Area,,"Idaho Falls-Rexburg-Blackfoot, ID",Bonneville County,Idaho,16,019,Central,43.4508683,-111.5455289
26820,,292,"Idaho Falls, ID",Metropolitan Statistical Area,,"Idaho Falls-Rexburg-Blackfoot, ID",Butte County,Idaho,16,023,Outlying,43.6448198,-113.1841378
26820,,292,"Idaho Falls, ID",Metropolitan Statistical Area,,"Idaho Falls-Rexburg-Blackfoot, ID",Jefferson County,Idaho,16,051,Outlying,43.7640903,-112.2493671
26860,,430,"Indiana, PA",Micropolitan Statistical Area,,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Indiana County,Pennsylvania,42,063,Central,40.6850762,-79.1096901
26900,,294,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Boone County,Indiana,18,011,Central,40.0106163,-86.4996546
